Time,Data_476259_R_Mean as feed [degC],Data_476265_R_Mean as feed [degC],Data_476264_R_Mean as feed [degC],Data_476263_R_Mean as feed [degC],Data_476261_R_Mean as feed [degC],Data_476260_R_Mean as feed [degC],Data_476262_R_Mean as feed [degC]
13/11/2023 15:30,50,49.90000153,49.90000153,49,22,53.29999924,51.40000153
13/11/2023 16:00,49.90000153,49.90000153,49.79999924,48.70000076,22.60000038,53.09999847,47.40000153
13/11/2023 16:30,49.90000153,49.79999924,49.79999924,48.5,22,53,42.59999847
13/11/2023 17:00,49.79999924,49.70000076,49.59999847,48.20000076,22.70000076,52.59999847,39.79999924
13/11/2023 17:30,49.79999924,49.59999847,49.59999847,47.29999924,19.5,52.5,39.59999847
13/11/2023 18:00,49.70000076,49.59999847,49.5,45.20000076,15,52,39.59999847
13/11/2023 18:30,49.59999847,49.5,49.40000153,44.79999924,14.60000038,51.5,39.59999847
13/11/2023 19:00,49.59999847,49.5,49.29999924,43.70000076,14.30000019,52.09999847,47.40000153
13/11/2023 19:30,49.5,49.40000153,49.20000076,43.40000153,14.30000019,52.09999847,47.40000153
13/11/2023 20:00,49.5,49.29999924,49.09999847,41.40000153,13.30000019,53.59999847,52.29999924
13/11/2023 20:30,49.29999924,49.29999924,49,41,13.30000019,53.5,51.79999924
13/11/2023 21:00,49.29999924,49.20000076,48.90000153,40.5,13.89999962,53.5,50.09999847
13/11/2023 21:30,49.29999924,49.09999847,48.79999924,40.20000076,13.89999962,53.40000153,45.90000153
13/11/2023 22:00,49.20000076,49.09999847,48.70000076,39.09999847,14.30000019,53.29999924,43.09999847
13/11/2023 22:30,49.09999847,49,48.59999847,37.70000076,14.30000019,53.09999847,42.59999847
13/11/2023 23:00,49,49,48.5,36.40000153,13.89999962,53.09999847,43.20000076
13/11/2023 23:30,49,48.90000153,48.29999924,36.29999924,13.89999962,53,43.20000076
14/11/2023 00:00,49,48.79999924,48.29999924,36.09999847,14.49666665,53,43.70000076
14/11/2023 00:30,48.90000153,48.79999924,48.20000076,35.90000153,14.5,52.79999924,43.70000076
14/11/2023 01:00,48.79999924,48.70000076,48.09999847,35.70000076,15,52.70000076,44
14/11/2023 01:30,48.79999924,48.59999847,48.09999847,35.5,15,52.59999847,44
14/11/2023 02:00,48.59999847,48.59999847,48,35.29999924,15.60000038,52.40000153,44.29999924
14/11/2023 02:30,48.59999847,48.5,47.90000153,35.09999847,15.60000038,52.09999847,44.29999924
14/11/2023 03:00,48.59999847,48.5,47.79999924,34.90000153,16.10000038,51.79999924,44.5
14/11/2023 03:30,48.5,48.40000153,47.70000076,34.79999924,16.10000038,50.5,44.5
14/11/2023 04:00,48.40000153,48.29999924,47.59999847,35.29999924,16.60000038,55.09999847,54.09999847
14/11/2023 04:30,48.40000153,48.29999924,47.5,35.29999924,16.60000038,55.09999847,54.09999847
14/11/2023 05:00,48.29999924,48.09999847,47.5,35.40000153,17.10000038,55.09999847,52.20000076
14/11/2023 05:30,48.20000076,48.09999847,47.40000153,35.20000076,17.10000038,55,50.09999847
14/11/2023 06:00,48.09999847,48.09999847,47.29999924,35,17.60000038,54.90000153,44.29999924
14/11/2023 06:30,48.09999847,48,47.20000076,34.90000153,17.60000038,54.79999924,41.79999924
14/11/2023 07:00,48,47.90000153,47.09999847,34.70000076,18.10000038,54.59999847,39.59999847
14/11/2023 07:30,48,47.79999924,47,34.29999924,18,54.40000153,39.59999847
14/11/2023 08:00,47.90000153,47.79999924,47,34.20000076,18.10000038,53.70000076,40
14/11/2023 08:30,47.79999924,47.70000076,46.20000076,30.10000038,14.19999981,50.5,40
14/11/2023 09:00,47.79999924,47.59999847,46.59999847,46.29999924,13.80000019,51,47
14/11/2023 09:30,47.70000076,47,46.59999847,46.29999924,13.60000038,50.90000153,47
14/11/2023 10:00,50.70000076,50.59999847,50.59999847,50.59999847,17.10000038,54.09999847,52.09999847
14/11/2023 10:30,50.59999847,50.59999847,50.59999847,50.5,17.10000038,54.09999847,52.09999847
14/11/2023 11:00,50.59999847,50.5,50.5,50.40000153,19.29999924,54,51.59999847
14/11/2023 11:30,50.5,50.5,50.5,50.29999924,19.29999924,53.59999847,50.70000076
14/11/2023 12:00,50.5,50.40000153,50.40000153,50.09999847,21.10000038,53,44.40000153
14/11/2023 12:30,50.40000153,50.29999924,50.29999924,50.09999847,21.10000038,52.79999924,42.20000076
14/11/2023 13:00,50.29999924,50.29999924,50.29999924,49.90000153,21.89999962,52.59999847,41.59999847
14/11/2023 13:30,50.29999924,50.20000076,50.20000076,49.70000076,21.70000076,52.5,41.40000153
14/11/2023 14:00,50.20000076,50.09999847,50.09999847,49.5,22.70000076,52.20000076,40.79999924
14/11/2023 14:30,50.09999847,50.09999847,50.09999847,49.40000153,22.70000076,51.40000153,40.29999924
14/11/2023 15:00,50.09999847,50,50,49.09999847,23.60000038,52.09999847,51.09999847
14/11/2023 15:30,50,50,50,49,23.60000038,52.09999847,51.09999847
14/11/2023 16:00,50,49.90000153,49.79999924,48.79999924,24.60000038,52.09999847,51.59999847
14/11/2023 16:30,49.90000153,49.79999924,49.79999924,48.59999847,24.60000038,52,49.29999924
14/11/2023 17:00,49.79999924,49.79999924,49.70000076,48.40000153,24.60000038,52,43.09999847
14/11/2023 17:30,49.79999924,49.79999924,49.59999847,48.09999847,24.20000076,52,41.20000076
14/11/2023 18:00,49.79999924,49.59999847,49.59999847,47.5,22,52,41
14/11/2023 18:30,49.70000076,49.59999847,49.5,47.09999847,21.5,51.90000153,41
14/11/2023 19:00,49.59999847,49.5,49.40000153,45.09999847,15.5,51.79999924,41.09999847
14/11/2023 19:30,49.5,49.40000153,48.29999924,30.79999924,12.39999962,51.70000076,41.09999847
14/11/2023 20:00,49.5,49.29999924,47.79999924,27.89999962,12.30000019,51.29999924,47.40000153
14/11/2023 20:30,49.40000153,49.29999924,47.59999847,27.89999962,12.30000019,51.29999924,47.40000153
14/11/2023 21:00,49.29999924,49.20000076,47.40000153,28,12.5,53.09999847,52.20000076
14/11/2023 21:30,49.29999924,49.09999847,47.20000076,27.70000076,12.5,53.09999847,50.20000076
14/11/2023 22:00,49.20000076,49.09999847,46.59999847,25.10000038,12.39999962,53.09999847,44.20000076
14/11/2023 22:30,49.09999847,49,46.5,25.10000038,12.39999962,53,42
14/11/2023 23:00,49,48.90000153,46.29999924,24.79999924,12.69999981,52.90000153,42
14/11/2023 23:30,49,48.90000153,46.09999847,24.39999962,12.69999981,52.79999924,42
